Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
75000	195.42	20.527630160347297	199.71	988	0.060000000000000005	0.0005	0.01695680876572927
76000	195.0	20.673654732533382	199.71	994	0.0584	0.0005	0.017161283625496758
77000	194.97	20.614293584792087	199.71	999	0.0568	0.0005	0.017345905303955078
78000	194.81	20.665766378240125	199.71	1004	0.0552	0.0005	0.017529337737295363
79000	194.86	20.66543974852701	199.71	1009	0.05360000000000001	0.0005	0.01772457566526201
80000	194.71	20.682018760266125	199.71	1014	0.052000000000000005	0.0005	0.017916691766844857
81000	195.38	19.735642882865513	199.71	1019	0.05040000000000001	0.0005	0.018102228177918327
82000	195.14	19.759058682032396	199.71	1024	0.0488	0.0005	0.018296364214685227
83000	195.58	19.616411496499552	199.71	1029	0.0472	0.0005	0.01850831647713979
84000	194.86	19.992008403359577	199.71	1034	0.0456	0.0005	0.018709899716907077
85000	195.11	19.96141027082005	199.71	1039	0.04400000000000001	0.0005	0.018922121458583407
86000	195.06	19.957865617344954	199.71	1044	0.04240000000000001	0.0005	0.01915890885723962
87000	195.1	19.963717088758802	199.71	1049	0.0408	0.0005	0.019562229182985093
88000	193.91	22.228852871887025	199.71	1055	0.039200000000000006	0.0005	0.020040262076589797
89000	193.71	22.222193861093018	199.71	1060	0.0376	0.0005	0.02047130352920956
90000	193.02	22.72178690156212	199.71	1066	0.036000000000000004	0.0005	0.02091589437590705
91000	192.99	22.743568321615665	199.71	1071	0.034400000000000014	0.0005	0.02117352995607588
92000	192.95	22.747911992092813	199.71	1076	0.03280000000000001	0.0005	0.0214436979426278
93000	194.99	13.250279242340516	199.71	1081	0.031200000000000006	0.0005	0.02178288095527225
94000	193.75	16.017724557501918	199.71	1086	0.0296	0.0005	0.022323953178193835
95000	193.4	17.35857136978732	199.71	1092	0.027999999999999997	0.0005	0.02284603648715549
96000	193.67	17.327466635374023	199.71	1097	0.026400000000000007	0.0005	0.023223010434044733
97000	192.56	21.14630937066797	199.71	1103	0.024800000000000003	0.0005	0.02345941960811615
98000	192.52	21.159621924788734	199.71	1108	0.023200000000000012	0.0005	0.023659262127346464
99000	192.36	21.276052265399233	199.71	1113	0.021600000000000008	0.0005	0.023852310445573593
100000	192.18	21.286794028223227	199.71	1118	0.02	0.0005	0.02403829104370541
